Date,Close,Volume,Open,High,Low,Range,prev_day_close,vix_open,vix_close,vix_range
2019-10-30,196.99,21764310,196.42,197.32,195.29,1.0341050915666954,197.08,13.23,12.33,11.52073732718894
2019-10-29,196.04,18569680,197.24,197.535,196.01,0.7750066701393771,196.99,13.16,13.2,3.3847311019180095
2019-10-28,197.57,18842300,196.57,197.83,196.55,0.6491201379380299,196.04,13.01,13.11,3.720930232558143
2019-10-25,195.64,21507120,193.09,195.74,193.05,1.3837804470279573,197.57,13.53,12.65,8.860280196895117
2019-10-24,194.09,19264220,193.62,194.21,192.74,0.7597880863160609,195.64,13.98,13.71,6.777217015140587
2019-10-23,192.22,15198330,191.43,192.2582,191.15,0.5780784031223027,194.09,14.83,14.01,7.621009268795054
2019-10-22,191.85,22988990,194.06,194.42,191.79,1.3619533414463612,192.22,13.99,14.46,6.428823737195338
2019-10-21,193.39,15868950,192.65,193.52,192.14,0.7156562775501861,191.85,14.24,14.0,4.400977995110029
2019-10-18,191.69,27719070,193.26,193.67,190.705,1.5427642276422635,193.39,14.2,14.25,9.53697304768487
2019-10-17,193.55,19161820,194.18,194.5,192.81,0.8726859621491816,191.69,13.79,13.79,6.329574390687516
2019-10-16,193.04,20689210,192.88,193.53,192.43,0.5700072546377833,193.55,13.94,13.68,4.73797559224695
2019-10-15,193.52,23735830,191.65,193.97,191.56,1.2502269602884324,193.04,13.94,13.54,7.476635514018685
2019-10-14,191.09,15372770,190.82,191.7,190.645,0.5518576155043107,193.52,15.66,14.57,12.834569493711708
2019-10-11,191.11,41428910,190.8,192.63,190.72,0.996478413981999,191.09,17.35,15.58,14.316436251920136
2019-10-10,188.68,26693780,187.25,189.43,187.12,1.226928694728457,191.11,19.28,17.57,11.991434689507505
2019-10-09,187.23,20829010,186.96,188.08,186.43,0.8811513711249396,188.68,19.94,18.64,11.80831347630395
2019-10-08,185.42,33201940,187.01,187.8562,185.27,1.3862333977083308,187.23,17.61,20.28,15.661375661375649
2019-10-07,188.24,21404580,188.23,189.74,187.91,0.9691513305971203,185.42,18.27,17.86,11.899313501144155
2019-10-04,188.81,32752670,186.99,189.08,186.88,1.170337269922341,188.24,19.42,17.04,16.24255549539794
2019-10-03,186.07,39612320,184.07,186.2065,181.82,2.38379573210082,188.81,20.11,19.12,11.9100568322214
2019-10-02,184.05,48931980,186.01,187.204,183.02,2.2602532520852225,186.07,18.75,20.56,13.479234021387718
2019-10-01,187.27,32665030,189.54,190.5898,186.955,1.9254933454254881,184.05,16.02,18.56,16.44870677128743
2019-09-30,188.81,26559840,187.75,189.11,187.4,0.9083424079041768,187.27,17.23,16.24,6.855439642324901
2019-09-27,187.03,40804220,189.7,189.83,185.75,2.172639650673631,188.81,15.77,17.22,20.921985815602838
2019-09-26,189.38,27030030,189.87,190.0,187.98,1.0688396211439812,187.03,16.23,16.07,10.727496917385945
2019-09-25,190.08,36499190,187.79,190.58,186.21,2.3195944690676527,189.38,17.05,15.96,16.16871704745167
2019-09-24,187.97,41096610,191.37,191.79,187.15099999999998,2.4484022578712836,190.08,14.77,17.05,20.594679186228486
2019-09-23,190.5,22917560,190.36,191.07,189.72,0.7090522335145326,187.97,15.35,14.91,8.401172256593938
2019-09-20,190.8,30131530,193.11,193.31,190.16,1.642892533966154,190.5,13.94,15.32,17.0606372045221
2019-09-19,192.84,26214870,192.86,194.035,192.47,0.8098213477186571,190.8,14.66,14.05,9.653199856989628
2019-09-18,192.52,31173060,192.2,192.6,190.11,1.3012463745394582,192.84,14.61,13.95,13.513513513513512
2019-09-17,192.6,21113680,191.7,192.6,191.29,0.6824871708041378,192.52,14.92,14.44,4.281345565749229
2019-09-16,191.68,20318990,191.3,192.08,191.11,0.5062762598188881,192.6,14.89,14.67,5.303793219201069
2019-09-13,192.54,27669800,192.95,193.4,192.29,0.5755917965205287,191.68,14.16,13.74,5.751258087706691
2019-09-12,193.23,28689880,193.64,194.71,192.97,0.8976475443664925,192.54,14.69,14.22,7.572073636679402
2019-09-11,192.43,25063620,190.98,192.53,190.56,1.0284789475058074,193.23,15.33,14.61,6.451612903225799
2019-09-10,190.64,23744690,190.19,190.74,188.91,0.9640458316870869,192.43,15.53,15.2,8.915586468542525
2019-09-09,191.19,24407580,192.18,192.27,190.215,1.074551943213463,190.64,15.26,15.27,7.593307593307593
2019-09-06,191.59,19487820,192.03,192.17,191.17,0.5217300568685762,191.19,15.92,15.0,7.426541814659339
2019-09-05,191.78,34060990,190.39,192.325,190.34,1.0374609645512316,191.59,16.92,16.27,9.846153846153854
2019-09-04,188.33,21676340,187.43,188.49,186.9,0.8471189962439082,191.78,18.23,17.33,8.700471044610676
2019-09-03,185.65,28026620,186.26,187.18,185.03,1.1552618145670486,188.33,20.96,19.66,8.579881656804726
2019-08-30,187.47,26332750,188.94,188.97,186.41,1.363951196121265,185.65,17.94,18.98,11.524676040805074
2019-08-29,187.92,25427210,187.37,188.4562,186.675,0.949641085572186,187.47,19.02,17.88,8.695652173913032
2019-08-28,185.09,21848790,183.84,185.4,182.91,1.352121853873101,187.92,20.55,19.35,12.469317623956794
2019-08-27,184.43,28080090,186.08,186.42,183.71,1.4643503633858264,185.09,20.18,20.31,12.901593726283838
2019-08-26,184.82,27689840,184.19,184.87,183.08,0.9729582823753182,184.43,20.34,19.32,11.240406041099279
2019-08-23,182.07,55442890,186.76,188.45,181.56,3.7242236696305433,184.82,16.15,19.87,27.10859606575048
2019-08-22,188.02,24270520,188.98,189.46,186.54,1.5531914893617107,182.07,16.12,16.68,12.308616031221849
2019-08-21,188.63,20745480,188.66,189.23,187.96,0.6734006734006638,188.02,17.01,15.8,9.400921658986173
2019-08-20,186.97,19939550,188.0,188.635,186.92,0.9133149605250915,188.63,16.78,17.5,7.320644216691069
2019-08-19,188.43,22568630,188.03,188.83,187.5,0.706826455504484,186.97,17.93,16.88,9.786989061600458
2019-08-16,185.48,34785010,184.11,185.95,184.1,0.9998648831238991,188.43,20.48,18.47,10.742739655615523
2019-08-15,182.55,36848180,183.11,183.59,181.16,1.3324194653872552,185.48,21.58,21.18,14.795008912655971
2019-08-14,182.76,51000550,185.31,185.95,182.42,1.9165512935363906,182.55,17.81,22.1,24.518042511122097
2019-08-13,188.39,40473040,184.27,189.68,184.02,3.029167781643027,182.76,21.28,17.52,21.041879468845767
2019-08-12,184.35,24642870,185.34,185.9,183.5,1.2994044396318385,188.39,17.87,21.09,17.883679221111976
2019-08-09,186.49,33608930,187.32,188.0,185.03,1.5923652253169982,184.35,18.14,17.97,11.591836734693892
2019-08-08,188.26,38418080,185.15,188.32,184.57,2.0113170103783955,186.49,19.36,16.91,16.72568782348134
2019-08-07,184.25,49990590,181.32,184.51,179.89,2.5356750823271157,188.26,20.7,19.49,22.201361182820936
2019-08-06,183.26,41897250,182.38,183.8,181.07,1.4964233836709064,184.25,22.29,20.17,14.540337711069427
2019-08-05,180.73,75039970,183.51,183.51,179.2,2.3765542720079416,183.26,19.96,24.59,21.914132379248652
2019-08-02,187.35,55214010,188.82,188.99,186.21,1.4818763326226017,180.73,17.69,17.61,16.527590847913864
2019-08-01,190.15,63251650,191.51,194.98,189.23,2.9931547851435414,187.35,15.41,17.87,34.52847243145526
2019-07-31,191.1,41627470,194.31,194.43,189.32,2.6631921824104303,190.15,13.83,16.12,20.59313562145951
2019-07-30,193.78,18705010,193.16,194.54,192.99,0.7999380693107542,191.1,12.87,13.94,9.685767097966732
2019-07-29,194.62,20451650,195.18,195.18,193.39,0.9213269166430865,193.78,12.15,12.83,8.056872037914689
2019-07-26,195.29,20431240,194.52,195.55,194.43,0.5743884301759088,194.62,12.58,12.16,5.74201374848363
2019-07-25,193.3,23434740,194.48,194.52,192.93,0.8207510646535054,195.29,12.24,12.74,14.665081252477208
2019-07-24,195.15,20422870,193.07,195.16,193.03,1.0974007573610838,193.3,12.8,12.07,8.931419457735242
2019-07-23,193.79,23786730,193.58,193.81,192.29,0.7873607873607926,195.15,13.42,12.61,7.441503644035281
2019-07-22,192.53,18953600,191.5,192.94,191.44,0.7804776523232219,193.79,14.55,13.53,9.103840682788048
2019-07-19,191.01,29387950,193.82,193.83,190.81,1.5702995008319522,192.53,13.31,14.45,9.876543209876539
2019-07-18,192.42,29066340,191.3,192.79,190.69,1.095233128194427,191.01,14.45,13.53,9.461899602744678
2019-07-17,192.2,16765070,193.2,193.49,192.18,0.6793372572406473,192.42,12.62,13.97,13.201068294544068
2019-07-16,193.15,20190890,193.86,194.09,192.56,0.791413422992371,192.2,12.61,12.86,6.766325727773416
2019-07-15,194.15,15606070,193.97,194.19,193.44,0.3869669530222119,193.15,12.58,12.68,4.15523324186593
2019-07-12,193.53,20211880,192.63,193.54,192.45,0.5647814710225671,194.15,12.76,12.39,4.302788844621521
2019-07-11,192.42,23736120,192.88,193.34,191.81,0.794495651045048,193.53,13.01,12.93,7.309486780715393
2019-07-10,192.56,28374510,191.79,193.09,191.47,0.8425213230705245,192.42,14.38,13.03,12.359956631731109
2019-07-09,190.66,19193500,188.79,190.9,188.65,1.1856145435384007,192.56,14.47,14.09,5.0174216027874605
2019-07-08,189.71,17598830,189.86,189.87,188.93,0.4963041182682142,190.66,13.73,13.96,5.698005698005691
2019-07-05,191.05,21415620,190.15,191.4,189.39,1.055699992121652,189.71,13.0,13.28,18.332704639758592
2019-07-03,191.44,15792070,190.45,191.44,190.29,0.6025201058339693,191.05,13.18,12.57,4.893203883495137
2019-07-02,190.01,18035770,189.19,190.03,188.66,0.7235469645356384,191.44,14.16,12.93,10.294117647058824
2019-07-01,189.26,31193390,190.3,190.5699,188.38,1.1557728343509233,190.01,13.85,14.06,5.90717299578059
2019-06-28,186.74,21179250,186.95,187.15,186.07,0.5787471196613324,189.26,15.7,15.08,6.728612624158917
2019-06-27,186.5,19709230,186.47,186.94,185.99,0.5094789906952987,186.74,15.66,15.82,4.616344354335611
2019-06-26,185.79,22595720,186.13,187.33,185.49,0.9870715090392163,186.5,16.1,16.21,7.047084502650456
2019-06-25,184.93,33921110,188.06,188.14,184.65,1.872367821025232,185.79,15.43,16.28,9.943360604153556
2019-06-24,188.16,19375210,188.52,188.72,188.06,0.350337066723285,184.93,15.46,15.26,2.1435531016563822
2019-06-21,188.57,39980420,188.57,189.77,188.1736,0.8447821315138114,188.16,14.74,15.4,7.090301003344485
2019-06-20,188.85,40921960,189.72,189.76,187.1585,1.3804045171568853,188.57,14.04,14.75,19.43874058863793
2019-06-19,187.11,31672860,186.73,187.53,185.57,1.050656660412762,188.85,15.05,14.33,10.448760884125925
2019-06-18,186.41,48177300,185.88,187.72,185.4291,1.2278737909323612,187.11,14.89,15.15,6.10079575596817
2019-06-17,183.74,20379480,183.01,184.25,182.835,0.7709386109484135,186.41,15.65,15.35,3.3548387096774164
2019-06-14,182.64,22844090,182.44,183.11,181.94,0.6410080810847916,183.74,16.0,15.28,7.5292628914900215
2019-06-13,183.42,23715830,183.12,183.87,182.74,0.6164589072856689,182.64,16.16,15.82,3.7712130735386635
2019-06-12,182.34,27758120,182.88,183.28,182.0,0.7008322382829617,183.42,16.26,15.91,4.036013660353929
2019-06-11,183.4,41260320,185.07,185.4,182.78,1.4232169047748409,182.34,15.84,15.99,7.4534161490683175
2019-06-10,183.15,41385280,182.23,184.85,182.21,1.4384569280226591,183.4,16.3,15.94,3.8997214484679605
2019-06-07,181.04,45888350,178.5,181.7666,178.33,1.9087100516916842,183.15,15.65,16.3,6.987724268177533
2019-06-06,177.61,29913210,176.52,178.04,175.73,1.305933233456767,181.04,16.25,15.93,7.398119122257052
2019-06-05,176.21,34412700,176.6,176.61,174.38,1.2706914726915401,177.61,17.06,16.09,8.648971070682967
2019-06-04,174.91,47797850,171.98,174.97,171.37,2.078882023445166,176.21,18.74,16.97,9.91318958274993
2019-06-03,170.12,75842290,173.52,173.95,169.27,2.7271138045568315,174.91,19.41,18.86,8.388288050646267
2019-05-31,173.95,45446210,174.71,175.29,173.87,0.813380685072739,170.12,19.05,18.71,9.064404982772315
2019-05-30,176.77,30354790,176.54,177.27,175.77,0.849762066621346,173.95,17.47,17.3,7.981625035888605
2019-05-29,176.03,42178770,176.45,177.0,175.09,1.0849498707716756,176.77,18.55,17.9,7.746863066011993
2019-05-28,177.49,24763820,178.67,179.66,177.47,1.2264441519894702,176.03,16.55,17.5,10.714285714285708
2019-05-24,178.16,25903270,179.3,179.85,177.94,1.0676653903127515,177.49,16.34,15.85,6.242197253433209
2019-05-23,178.25,45351310,179.0,179.023,177.14,1.0573810305955473,178.16,15.93,16.92,16.62166216621663
2019-05-22,181.02,24332550,180.81,182.07,180.75,0.727633537291215,178.25,15.06,14.75,6.831882116543869
2019-05-21,181.83,31613790,181.5,182.33,180.92,0.7763248451479835,181.02,15.86,14.95,9.222831344727506
2019-05-20,179.95,38608290,180.51,181.1799,179.34,1.02069261641313,181.83,15.88,16.31,13.115744938047735
2019-05-17,183.04,44702280,183.1,185.5813,182.88,1.4662598215877778,179.95,15.89,15.96,12.314493211240919
2019-05-16,184.93,39281160,183.11,186.07,182.95,1.69096525933554,183.04,16.69,15.29,12.201920099101883
2019-05-15,183.09,40944550,179.39,183.55,179.31,2.3369894725238436,184.93,17.57,16.44,15.410573678290204
2019-05-14,180.54,43360640,179.51,181.63,178.86,1.5367971372298714,183.09,19.4,18.06,11.859838274932613
2019-05-13,178.58,67185770,180.3,181.26,178.06,1.7811421574084318,180.54,18.62,20.55,14.97353163599697
2019-05-10,185.0,58526400,184.06,185.89,181.0302,2.6489683587875392,178.58,18.79,16.04,25.838926174496645
2019-05-09,184.77,55351670,183.76,185.4121,182.09,1.8079352471727403,185.0,21.4,19.1,21.349112426035493
2019-05-08,185.77,37165320,185.68,187.17,184.96,1.187756966651428,184.77,18.95,19.4,17.237072195853106
2019-05-07,186.24,58818130,187.86,188.67,184.51,2.2294871107776393,185.77,15.9,19.32,32.09351753453772
2019-05-06,189.94,38371780,187.1,190.2,186.76,1.8251273344651942,186.24,12.89,15.44,37.298832439255285
2019-05-03,191.11,30386180,189.69,191.25,189.33,1.008986284092694,189.94,14.11,12.87,10.018552875695729
2019-05-02,188.11,44110120,188.88,189.85,186.87,1.5820768740709226,191.11,14.35,14.42,14.266487213997303
2019-05-01,188.93,34797110,190.76,191.32,188.795,1.3285453086565937,188.11,12.86,14.8,15.161407326804497
2019-04-30,189.54,30679460,189.48,189.85,188.21,0.8675871554779592,188.93,13.11,13.12,8.689194207203862
2019-04-29,191.02,21609760,190.62,191.32,190.34,0.5135460881412723,189.54,13.04,13.11,4.783950617283944
2019-04-26,190.65,26352140,190.2,190.69,188.59,1.1073613161780187,191.02,13.44,12.73,8.655687476062804
2019-04-25,190.48,29345030,191.15,191.22,189.45,0.9299393175191165,190.65,13.29,13.25,10.99225378089266
2019-04-24,189.71,24597600,190.44,190.71,189.65,0.5573667052266286,190.48,12.53,13.14,7.610827775598278
2019-04-23,190.31,32585200,188.37,190.54,188.13,1.272876119048246,189.71,12.66,12.28,4.92531287848203
2019-04-22,187.92,15472210,186.54,187.99,186.43,0.8332888200416656,190.31,13.21,12.42,7.614607614607603
2019-04-18,187.39,28573600,187.48,187.7905,186.29,0.8022337438064889,187.92,12.8,12.09,8.75099443118536
2019-04-17,187.15,29564920,187.75,187.93,186.6,0.7102234800950592,187.39,12.12,12.6,16.548856548856552
2019-04-16,186.5,27154630,186.51,186.91,185.93,0.5256946679540767,187.15,12.26,12.18,5.098684210526324
2019-04-15,185.86,21033370,185.81,186.07,184.62,0.7823248536512928,186.5,12.46,12.32,7.092198581560286
2019-04-12,185.83,24509700,185.86,185.95,185.0601,0.4797173985290336,185.86,12.96,12.01,8.109193095142524
2019-04-11,185.03,19355690,185.77,185.78,184.6899,0.58849585350929,185.83,13.37,13.02,5.058512646281614
2019-04-10,185.47,24475550,184.75,185.53,184.52,0.5458721794352066,185.03,14.09,13.3,7.4020319303338145
2019-04-09,184.48,25551900,184.5,185.11,184.09,0.5525460455037975,185.47,13.46,14.28,7.79783393501805
2019-04-08,185.13,22657550,184.37,185.28,183.63,0.8945271204358818,184.48,13.55,13.18,4.986974320803871
2019-04-05,184.66,25605160,184.3,184.77,184.0183,0.4076593536183222,185.13,13.46,12.82,10.140405616224655
2019-04-04,183.71,28482300,183.81,184.5,182.65,1.0077624948930923,184.66,13.84,13.58,4.593510754648189
2019-04-03,183.78,31570330,183.74,184.92,183.2089,0.9296200325483752,183.71,13.06,13.74,10.471976401179942
2019-04-02,182.73,22574480,182.23,182.905,181.78,0.6169708104254357,183.78,13.62,13.36,4.102946661693389
2019-04-01,182.04,30813910,181.42,182.26,180.77,0.8208687987218583,182.73,13.9,13.4,5.049396267837538
2019-03-29,179.66,34983400,179.63,179.83,178.59,0.6919256737905302,182.04,14.19,13.71,5.628785179907368
2019-03-28,178.31,30221050,178.36,178.98,177.24,0.9769243725787324,179.66,15.38,14.43,8.058608058608051
2019-03-27,177.9,36977660,179.27,179.72,176.6,1.7512348450830741,178.31,14.52,15.15,14.093529788597062
2019-03-26,179.05,33167650,179.58,180.69,178.14,1.4212858456650845,177.9,16.22,14.68,10.526315789473689
2019-03-25,178.22,46259290,177.92,178.84,176.93,1.0737274081569534,179.05,17.76,16.33,9.32277924362357
2019-03-22,178.56,70727190,181.76,182.27,178.37,2.162821650399293,178.22,13.77,16.48,25.048169556840076
2019-03-21,182.57,42355600,179.24,182.83,179.2,2.0053586719332785,178.56,14.11,13.63,9.34579439252337
2019-03-20,179.76,49916060,179.06,180.86,178.24,1.4592035644667247,182.57,13.54,13.91,9.140767824497258
2019-03-19,179.05,36834050,179.16,180.0,178.29,0.954534036674207,179.76,12.89,13.56,10.711553175210407
2019-03-18,178.45,32871170,177.95,178.99,177.5915,0.7843929087740181,179.05,13.13,13.1,5.970149253731349
2019-03-15,178.35,37965890,177.43,178.88,177.28,0.898472596585801,178.45,13.21,12.88,6.0512024825446025
2019-03-14,176.71,23675320,177.115,177.34,176.66,0.3841807909604558,178.35,13.35,13.5,5.037037037037035
2019-03-13,177.01,42223960,176.6,177.93,176.35,0.8919498701592032,176.71,14.0,13.41,5.860805860805866
2019-03-12,175.69,33869410,175.17,176.14,174.7715,0.779968738556578,177.01,13.97,13.77,7.700459201695513
2019-03-11,174.73,30271660,171.86,174.85,171.85,1.7306028266512836,175.69,16.28,14.33,13.654096228868658
2019-03-08,171.17,39216120,169.51,171.26,169.3375,1.1288984798772659,174.73,17.38,16.05,13.449781659388641
2019-03-07,171.43,39190790,173.09,173.18,170.79,1.3896560746576823,171.17,16.33,16.59,13.613193403298352
2019-03-06,173.56,26895520,174.68,174.75,173.28,0.8447547625204718,171.43,14.91,15.74,8.881685575364662
2019-03-05,174.55,22154710,174.52,175.085,173.685,0.8028213435788661,173.56,14.52,14.74,7.62225969645869
2019-03-04,174.42,37833930,175.37,175.79,172.47,1.9066214896916056,174.55,14.57,14.63,23.715415019762844
2019-03-01,174.39,31407930,174.41,174.65,173.18,0.845240491044475,174.42,14.57,13.57,10.123893805309732
2019-02-28,173.19,24681810,173.04,173.81,172.7,0.6406741508181661,174.39,15.17,14.7,5.73742828214647
2019-02-27,173.59,25009640,172.92,173.8,171.76,1.1806922097465102,173.19,15.53,14.7,9.523809523809538
2019-02-26,173.7,21858100,173.04,174.25,172.81,0.8298276954993359,173.59,15.16,15.17,5.100671140939596
2019-02-25,173.52,32305610,174.2,174.66,173.4,0.7240131011894448,173.7,13.91,14.85,10.303458009880034
2019-02-22,172.89,27715160,171.98,173.01,171.9,0.6436461685657042,173.52,14.46,13.51,6.8620443173695564
2019-02-21,171.62,25115740,171.77,172.26,170.71,0.9038691430737282,172.89,14.0,14.46,9.097174362508618
2019-02-20,172.25,32551950,172.43,173.08,171.32,1.0220673635307895,171.62,14.92,14.02,8.224811514736116
2019-02-19,172.28,19408130,171.39,172.8,171.38,0.8251496310070404,172.25,15.65,14.88,9.870129870129867
2019-02-15,171.94,32471410,172.51,172.5623,171.1392,0.8281022922506913,172.28,16.82,14.91,12.844036697247713
2019-02-14,171.22,30197790,170.38,171.83,169.83,1.1707545513083182,171.94,15.61,16.22,12.097021799201713
2019-02-13,171.01,25963870,171.62,172.16,170.82,0.7813866697766653,171.22,15.46,15.65,5.888062115820124
2019-02-12,170.89,29564110,169.59,171.14,169.33,1.063236114782491,171.01,15.23,15.43,4.575163398692817
2019-02-11,168.4,21323070,169.14,169.58,167.98,0.947979618438217,170.89,16.17,15.97,7.286432160804021
2019-02-08,168.56,28981800,166.73,168.59,166.57,1.2053944384771516,168.4,16.81,15.72,12.090225563909772
2019-02-07,168.23,41918270,169.03,169.4499,166.95,1.48626679139918,168.56,15.66,16.37,14.251497005988028
